IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.74.16.67,2087,2087,true,NRT,Asia Pacific,Tokyo,160,8.31
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,8.30
47.74.23.193,2052,2052,false,NRT,Asia Pacific,Tokyo,78,8.30
47.236.173.200,8443,8443,true,SIN,Asia Pacific,Singapore,118,8.30
47.91.16.214,2096,2096,true,NRT,Asia Pacific,Tokyo,150,8.30
47.74.50.249,2087,2087,true,NRT,Asia Pacific,Tokyo,114,8.29
47.243.107.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,8.29
47.236.7.246,2082,2082,false,SIN,Asia Pacific,Singapore,26,8.29
47.245.113.117,2083,2083,true,SIN,Asia Pacific,Singapore,96,8.28
8.219.79.74,2083,2083,true,SIN,Asia Pacific,Singapore,66,8.28
8.219.201.245,2087,2087,true,SIN,Asia Pacific,Singapore,211,8.28
8.222.255.15,2095,2095,false,SIN,Asia Pacific,Singapore,5,8.28
47.74.43.95,2095,2095,false,NRT,Asia Pacific,Tokyo,89,8.27
47.245.33.158,2083,2083,true,NRT,Asia Pacific,Tokyo,127,8.27
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,8.27
8.210.9.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,8.27
8.219.175.127,2096,2096,true,SIN,Asia Pacific,Singapore,138,8.27
8.209.243.172,8880,8880,false,NRT,Asia Pacific,Tokyo,91,8.27
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,8.27
47.74.13.66,2052,2052,false,NRT,Asia Pacific,Tokyo,78,8.26
8.219.233.6,2053,2053,true,SIN,Asia Pacific,Singapore,138,8.26
47.245.82.78,2053,2053,true,SIN,Asia Pacific,Singapore,123,8.26
47.236.106.37,2096,2096,true,SIN,Asia Pacific,Singapore,146,8.26
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,103,8.26
8.219.156.148,2087,2087,true,SIN,Asia Pacific,Singapore,82,8.26
8.219.113.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,141,8.25
8.219.98.13,2086,2086,false,SIN,Asia Pacific,Singapore,18,8.25
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,339,8.25
47.74.52.188,2095,2095,false,NRT,Asia Pacific,Tokyo,78,8.25
47.236.19.51,80,80,false,SIN,Asia Pacific,Singapore,16,8.25
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,33,8.25
47.236.121.7,2096,2096,true,SIN,Asia Pacific,Singapore,146,8.24
47.236.145.85,8080,8080,false,SIN,Asia Pacific,Singapore,21,8.24
47.74.42.17,2087,2087,true,NRT,Asia Pacific,Tokyo,80,8.24
8.219.73.188,2053,2053,true,SIN,Asia Pacific,Singapore,89,8.24
8.217.250.222,443,443,true,HKG,Asia Pacific,Hong Kong,49,8.24
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,8.24
47.245.54.197,2096,2096,true,NRT,Asia Pacific,Tokyo,211,8.24
8.209.242.25,2095,2095,false,NRT,Asia Pacific,Tokyo,88,8.24
8.219.213.112,2087,2087,true,SIN,Asia Pacific,Singapore,175,8.23
8.219.245.232,2096,2096,true,SIN,Asia Pacific,Singapore,123,8.23
47.74.16.67,2086,2086,false,NRT,Asia Pacific,Tokyo,89,8.22
8.209.243.99,2082,2082,false,NRT,Asia Pacific,Tokyo,95,8.22
8.219.101.72,2095,2095,false,SIN,Asia Pacific,Singapore,7,8.22
8.210.107.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,112,8.22
47.74.5.233,8443,8443,true,NRT,Asia Pacific,Tokyo,106,8.22
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,29,8.22
8.209.242.25,2053,2053,true,NRT,Asia Pacific,Tokyo,99,8.22
8.219.89.201,2082,2082,false,SIN,Asia Pacific,Singapore,14,8.22
8.222.240.47,8880,8880,false,SIN,Asia Pacific,Singapore,4,8.22
8.219.40.255,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,8.22
8.222.221.86,2082,2082,false,HKG,Asia Pacific,Hong Kong,67,8.22
8.219.196.24,8443,8443,true,SIN,Asia Pacific,Singapore,291,8.22
8.222.209.223,2053,2053,true,SIN,Asia Pacific,Singapore,131,8.22
8.218.119.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,121,8.21
47.236.15.73,80,80,false,SIN,Asia Pacific,Singapore,15,8.21
8.209.243.99,8443,8443,true,NRT,Asia Pacific,Tokyo,152,8.21
8.219.153.44,2095,2095,false,SIN,Asia Pacific,Singapore,5,8.21
47.91.14.69,2053,2053,true,NRT,Asia Pacific,Tokyo,145,8.21
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,41,8.21
47.74.8.238,8080,8080,false,NRT,Asia Pacific,Tokyo,92,8.21
8.219.102.252,2086,2086,false,SIN,Asia Pacific,Singapore,9,8.20
47.74.23.99,2052,2052,false,NRT,Asia Pacific,Tokyo,93,8.20
8.219.78.222,8080,8080,false,SIN,Asia Pacific,Singapore,11,8.20
47.245.59.243,2083,2083,true,NRT,Asia Pacific,Tokyo,167,8.20
8.218.156.91,2096,2096,true,HKG,Asia Pacific,Hong Kong,97,8.20
8.209.252.13,2096,2096,true,NRT,Asia Pacific,Tokyo,177,8.20
8.222.208.83,2087,2087,true,SIN,Asia Pacific,Singapore,87,8.20
47.236.4.129,2087,2087,true,SIN,Asia Pacific,Singapore,82,8.19
8.219.194.170,2095,2095,false,SIN,Asia Pacific,Singapore,27,8.19
47.74.12.139,2082,2082,false,NRT,Asia Pacific,Tokyo,87,8.19
47.74.52.243,2052,2052,false,NRT,Asia Pacific,Tokyo,79,8.19
47.74.36.154,2096,2096,true,NRT,Asia Pacific,Tokyo,135,8.19
47.74.52.104,2083,2083,true,NRT,Asia Pacific,Tokyo,100,8.19
8.218.119.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,8.19
8.219.100.168,80,80,false,SIN,Asia Pacific,Singapore,5,8.19
47.91.21.107,8880,8880,false,NRT,Asia Pacific,Tokyo,79,8.19
8.219.201.245,2083,2083,true,SIN,Asia Pacific,Singapore,193,8.18
47.236.163.221,2052,2052,false,SIN,Asia Pacific,Singapore,31,8.18
47.74.3.2,8443,8443,true,NRT,Asia Pacific,Tokyo,193,8.18
47.74.6.16,2053,2053,true,NRT,Asia Pacific,Tokyo,295,8.18
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,8.18
47.245.37.89,2087,2087,true,NRT,Asia Pacific,Tokyo,105,8.18
47.245.56.121,2083,2083,true,NRT,Asia Pacific,Tokyo,182,8.18
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,50,8.17
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,96,8.17
47.74.52.104,2096,2096,true,NRT,Asia Pacific,Tokyo,156,8.17
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,8.17
8.219.167.65,8080,8080,false,SIN,Asia Pacific,Singapore,12,8.17
8.219.70.117,8880,8880,false,SIN,Asia Pacific,Singapore,10,8.17
8.219.1.92,2096,2096,true,SIN,Asia Pacific,Singapore,3,8.16
8.219.97.179,2086,2086,false,SIN,Asia Pacific,Singapore,17,8.16
8.222.212.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,120,8.16
47.74.34.73,8080,8080,false,NRT,Asia Pacific,Tokyo,68,8.16
47.74.9.174,2087,2087,true,NRT,Asia Pacific,Tokyo,126,8.16
47.236.116.182,2095,2095,false,SIN,Asia Pacific,Singapore,11,8.16
47.236.15.73,8080,8080,false,SIN,Asia Pacific,Singapore,24,8.15
8.219.124.227,80,80,false,SIN,Asia Pacific,Singapore,12,8.15
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,8.15
47.74.26.196,8880,8880,false,HKG,Asia Pacific,Hong Kong,142,8.15
47.74.11.251,2096,2096,true,NRT,Asia Pacific,Tokyo,96,8.15
8.222.184.198,2086,2086,false,SIN,Asia Pacific,Singapore,18,8.15
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,24,8.15
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,8.15
8.219.233.6,2087,2087,true,SIN,Asia Pacific,Singapore,131,8.14
8.219.72.50,2082,2082,false,SIN,Asia Pacific,Singapore,5,8.14
8.219.75.44,2096,2096,true,SIN,Asia Pacific,Singapore,100,8.14
8.219.235.164,8443,8443,true,SIN,Asia Pacific,Singapore,107,8.14
47.245.52.240,8443,8443,true,NRT,Asia Pacific,Tokyo,105,8.14
8.219.145.245,8080,8080,false,SIN,Asia Pacific,Singapore,33,8.14
8.219.156.148,2095,2095,false,SIN,Asia Pacific,Singapore,4,8.14
8.219.173.233,8080,8080,false,SIN,Asia Pacific,Singapore,10,8.14
47.236.174.206,8443,8443,true,SIN,Asia Pacific,Singapore,136,8.14
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,8.14
47.236.82.218,8880,8880,false,SIN,Asia Pacific,Singapore,62,8.13
47.236.180.51,8443,8443,true,SIN,Asia Pacific,Singapore,111,8.13
47.74.34.135,2082,2082,false,NRT,Asia Pacific,Tokyo,86,8.13
47.74.5.150,8443,8443,true,NRT,Asia Pacific,Tokyo,159,8.13
8.219.124.227,8880,8880,false,SIN,Asia Pacific,Singapore,28,8.13
47.74.15.80,2052,2052,false,NRT,Asia Pacific,Tokyo,82,8.12
8.219.177.205,2086,2086,false,SIN,Asia Pacific,Singapore,15,8.12
47.236.7.13,80,80,false,SIN,Asia Pacific,Singapore,18,8.12
8.219.72.51,2083,2083,true,SIN,Asia Pacific,Singapore,87,8.11
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,54,8.11
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,3,8.11
8.219.220.122,2086,2086,false,SIN,Asia Pacific,Singapore,4,8.11
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,8.11
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,5,8.11
47.91.21.149,8880,8880,false,NRT,Asia Pacific,Tokyo,91,8.11
8.219.167.65,8880,8880,false,SIN,Asia Pacific,Singapore,29,8.11
8.209.222.31,2086,2086,false,NRT,Asia Pacific,Tokyo,93,8.11
47.74.27.94,8443,8443,true,NRT,Asia Pacific,Tokyo,216,8.11
47.74.42.17,2053,2053,true,NRT,Asia Pacific,Tokyo,108,8.11
47.245.10.77,2053,2053,true,NRT,Asia Pacific,Tokyo,112,8.11
47.74.36.154,8443,8443,true,NRT,Asia Pacific,Tokyo,103,8.11
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,83,8.11
8.219.103.65,2082,2082,false,SIN,Asia Pacific,Singapore,12,8.10
8.222.248.188,2083,2083,true,SIN,Asia Pacific,Singapore,128,8.10
47.91.3.112,2053,2053,true,NRT,Asia Pacific,Tokyo,149,8.10
47.91.17.102,8080,8080,false,NRT,Asia Pacific,Tokyo,96,8.10
47.74.15.80,2053,2053,true,NRT,Asia Pacific,Tokyo,294,8.09
47.245.115.6,8080,8080,false,SIN,Asia Pacific,Singapore,5,8.09
47.74.10.135,2082,2082,false,NRT,Asia Pacific,Tokyo,84,8.09
47.236.169.164,8443,8443,true,SIN,Asia Pacific,Singapore,124,8.09
47.74.50.249,2053,2053,true,NRT,Asia Pacific,Tokyo,140,8.09
47.74.18.121,8880,8880,false,NRT,Asia Pacific,Tokyo,76,8.09
47.245.82.78,2087,2087,true,SIN,Asia Pacific,Singapore,80,8.09
8.210.101.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,96,8.09
47.74.23.193,2083,2083,true,NRT,Asia Pacific,Tokyo,151,8.08
8.219.121.87,2053,2053,true,SIN,Asia Pacific,Singapore,92,8.08
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,8.08
47.236.7.13,2095,2095,false,SIN,Asia Pacific,Singapore,15,8.08
8.219.156.148,443,443,true,SIN,Asia Pacific,Singapore,79,8.08
8.209.243.99,2096,2096,true,NRT,Asia Pacific,Tokyo,88,8.08
47.74.42.111,80,80,false,NRT,Asia Pacific,Tokyo,88,8.07
8.219.191.40,2083,2083,true,SIN,Asia Pacific,Singapore,103,8.07
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,8.07
8.219.247.203,2086,2086,false,SIN,Asia Pacific,Singapore,14,8.07
47.74.42.111,8443,8443,true,NRT,Asia Pacific,Tokyo,86,8.07
8.219.191.40,8443,8443,true,SIN,Asia Pacific,Singapore,75,8.07
8.219.93.85,8880,8880,false,SIN,Asia Pacific,Singapore,8,8.07
47.74.50.249,8443,8443,true,NRT,Asia Pacific,Tokyo,133,8.07
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,8.07
47.74.13.200,2086,2086,false,NRT,Asia Pacific,Tokyo,80,8.06
8.209.222.31,2096,2096,true,NRT,Asia Pacific,Tokyo,131,8.06
47.74.15.117,2096,2096,true,NRT,Asia Pacific,Tokyo,155,8.06
8.218.146.204,443,443,true,HKG,Asia Pacific,Hong Kong,56,8.06
47.74.26.131,2053,2053,true,NRT,Asia Pacific,Tokyo,136,8.06
8.219.73.21,443,443,true,SIN,Asia Pacific,Singapore,84,8.06
8.219.170.232,2083,2083,true,SIN,Asia Pacific,Singapore,137,8.06
47.74.13.200,2087,2087,true,NRT,Asia Pacific,Tokyo,185,8.05
8.218.110.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,70,8.05
47.245.58.175,2096,2096,true,NRT,Asia Pacific,Tokyo,107,8.05
47.236.121.7,2095,2095,false,SIN,Asia Pacific,Singapore,13,8.05
47.74.23.99,2083,2083,true,NRT,Asia Pacific,Tokyo,145,8.05
8.219.237.250,2087,2087,true,SIN,Asia Pacific,Singapore,197,8.05
47.236.145.85,2083,2083,true,SIN,Asia Pacific,Singapore,114,8.04
8.218.201.73,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,8.04
47.236.144.208,2096,2096,true,SIN,Asia Pacific,Singapore,88,8.04
47.74.13.94,2083,2083,true,NRT,Asia Pacific,Tokyo,192,8.04
47.74.40.13,8080,8080,false,NRT,Asia Pacific,Tokyo,93,8.04
47.245.59.244,2082,2082,false,NRT,Asia Pacific,Tokyo,87,8.03
47.74.23.193,2095,2095,false,NRT,Asia Pacific,Tokyo,89,8.03
47.74.26.132,2052,2052,false,NRT,Asia Pacific,Tokyo,108,8.03
8.219.253.18,8443,8443,true,SIN,Asia Pacific,Singapore,271,8.03
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,8.03
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,12,8.03
47.74.13.66,2087,2087,true,NRT,Asia Pacific,Tokyo,211,8.03
8.219.236.8,2082,2082,false,SIN,Asia Pacific,Singapore,4,8.02
8.219.178.225,2053,2053,true,SIN,Asia Pacific,Singapore,105,8.02
47.245.54.197,2083,2083,true,NRT,Asia Pacific,Tokyo,79,8.02
47.74.41.136,2095,2095,false,NRT,Asia Pacific,Tokyo,79,8.02
8.219.106.156,2086,2086,false,SIN,Asia Pacific,Singapore,44,8.02
8.219.51.49,2083,2083,true,SIN,Asia Pacific,Singapore,6,8.02
47.245.11.216,8443,8443,true,NRT,Asia Pacific,Tokyo,120,8.01
8.219.112.75,2096,2096,true,SIN,Asia Pacific,Singapore,104,8.01
8.218.105.223,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,8.01
8.222.198.105,2083,2083,true,SIN,Asia Pacific,Singapore,3,8.01
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,8.01
8.209.240.229,80,80,false,NRT,Asia Pacific,Tokyo,76,8.01
47.236.116.182,8880,8880,false,SIN,Asia Pacific,Singapore,15,8.01
8.219.178.101,2086,2086,false,SIN,Asia Pacific,Singapore,12,8.01
8.210.151.69,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,8.01
8.219.173.239,8443,8443,true,SIN,Asia Pacific,Singapore,78,8.01
8.219.240.141,2096,2096,true,SIN,Asia Pacific,Singapore,176,8.01
47.74.3.2,2087,2087,true,NRT,Asia Pacific,Tokyo,120,8.01
47.74.37.50,2053,2053,true,NRT,Asia Pacific,Tokyo,105,8.01
47.245.54.140,2083,2083,true,NRT,Asia Pacific,Tokyo,191,8.00
8.219.197.111,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.99
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,7.99
47.74.13.239,8443,8443,true,NRT,Asia Pacific,Tokyo,140,7.99
47.74.34.73,2082,2082,false,NRT,Asia Pacific,Tokyo,92,7.99
8.219.83.201,80,80,false,SIN,Asia Pacific,Singapore,8,7.99
47.74.42.17,2082,2082,false,NRT,Asia Pacific,Tokyo,92,7.99
47.74.15.80,2096,2096,true,NRT,Asia Pacific,Tokyo,128,7.99
47.236.114.167,2096,2096,true,SIN,Asia Pacific,Singapore,72,7.99
8.219.11.158,2053,2053,true,SIN,Asia Pacific,Singapore,99,7.98
8.219.251.81,8443,8443,true,SIN,Asia Pacific,Singapore,184,7.98
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,7.97
47.242.59.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,94,7.97
47.74.8.238,2053,2053,true,NRT,Asia Pacific,Tokyo,174,7.97
8.219.201.8,2095,2095,false,SIN,Asia Pacific,Singapore,27,7.97
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,48,7.97
8.217.239.116,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,7.97
8.222.213.221,8443,8443,true,SIN,Asia Pacific,Singapore,66,7.97
47.74.34.73,80,80,false,NRT,Asia Pacific,Tokyo,75,7.97
8.219.230.254,2053,2053,true,HKG,Asia Pacific,Hong Kong,102,7.97
8.219.196.117,2096,2096,true,SIN,Asia Pacific,Singapore,137,7.97
8.219.129.38,2083,2083,true,SIN,Asia Pacific,Singapore,101,7.97
47.245.59.133,2053,2053,true,NRT,Asia Pacific,Tokyo,136,7.97
8.219.215.214,8880,8880,false,SIN,Asia Pacific,Singapore,19,7.97
47.236.145.85,80,80,false,SIN,Asia Pacific,Singapore,32,7.96
47.236.165.25,2083,2083,true,SIN,Asia Pacific,Singapore,93,7.96
8.219.175.127,443,443,true,SIN,Asia Pacific,Singapore,140,7.96
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,7.95
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,96,7.95
47.74.41.136,2087,2087,true,NRT,Asia Pacific,Tokyo,135,7.95
8.219.157.97,8080,8080,false,HKG,Asia Pacific,Hong Kong,80,7.94
8.219.100.155,2087,2087,true,SIN,Asia Pacific,Singapore,106,7.94
47.245.28.255,8443,8443,true,NRT,Asia Pacific,Tokyo,149,7.94
47.236.29.235,2053,2053,true,SIN,Asia Pacific,Singapore,100,7.94
47.74.0.183,8080,8080,false,NRT,Asia Pacific,Tokyo,110,7.94
8.219.209.14,8880,8880,false,SIN,Asia Pacific,Singapore,15,7.93
8.219.72.51,443,443,true,HKG,Asia Pacific,Hong Kong,9,7.93
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,38,7.93
8.219.11.158,2083,2083,true,SIN,Asia Pacific,Singapore,45,7.93
8.219.241.189,443,443,true,SIN,Asia Pacific,Singapore,103,7.93
47.245.53.101,8880,8880,false,NRT,Asia Pacific,Tokyo,111,7.93
8.219.174.142,2087,2087,true,SIN,Asia Pacific,Singapore,207,7.93
8.219.90.87,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.92
8.219.100.155,8443,8443,true,SIN,Asia Pacific,Singapore,142,7.92
8.218.119.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,7.92
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,5,7.92
8.219.73.188,8080,8080,false,SIN,Asia Pacific,Singapore,4,7.92
47.236.11.68,8880,8880,false,SIN,Asia Pacific,Singapore,18,7.92
47.74.52.243,2086,2086,false,NRT,Asia Pacific,Tokyo,68,7.92
8.219.100.155,443,443,true,SIN,Asia Pacific,Singapore,100,7.92
8.218.143.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,7.91
47.245.56.121,2053,2053,true,NRT,Asia Pacific,Tokyo,92,7.91
47.74.52.188,8080,8080,false,NRT,Asia Pacific,Tokyo,89,7.91
8.219.220.88,2095,2095,false,SIN,Asia Pacific,Singapore,13,7.91
8.219.5.10,2083,2083,true,SIN,Asia Pacific,Singapore,110,7.91
47.74.22.171,8080,8080,false,NRT,Asia Pacific,Tokyo,89,7.91
8.219.228.193,2053,2053,true,SIN,Asia Pacific,Singapore,208,7.90
47.74.11.251,8443,8443,true,NRT,Asia Pacific,Tokyo,140,7.90
8.219.90.196,8080,8080,false,SIN,Asia Pacific,Singapore,18,7.90
8.209.243.172,8080,8080,false,NRT,Asia Pacific,Tokyo,79,7.90
47.91.3.179,2083,2083,true,NRT,Asia Pacific,Tokyo,75,7.90
47.74.16.67,2082,2082,false,NRT,Asia Pacific,Tokyo,75,7.90
47.74.23.99,2086,2086,false,NRT,Asia Pacific,Tokyo,93,7.90
47.74.52.243,80,80,false,NRT,Asia Pacific,Tokyo,72,7.90
47.74.23.99,2082,2082,false,NRT,Asia Pacific,Tokyo,119,7.89
8.219.173.195,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.89
8.219.82.35,2053,2053,true,SIN,Asia Pacific,Singapore,93,7.89
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,82,7.89
8.219.101.138,8443,8443,true,SIN,Asia Pacific,Singapore,166,7.89
8.209.243.172,2087,2087,true,NRT,Asia Pacific,Tokyo,134,7.89
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,35,7.89
47.245.54.58,8443,8443,true,NRT,Asia Pacific,Tokyo,115,7.89
47.236.172.41,2096,2096,true,SIN,Asia Pacific,Singapore,53,7.89
47.236.11.84,2086,2086,false,SIN,Asia Pacific,Singapore,10,7.89
8.209.255.195,8443,8443,true,HKG,Asia Pacific,Hong Kong,179,7.89
47.74.42.111,2053,2053,true,NRT,Asia Pacific,Tokyo,200,7.89
8.219.134.63,80,80,false,SIN,Asia Pacific,Singapore,15,7.88
8.222.224.17,2086,2086,false,SIN,Asia Pacific,Singapore,28,7.88
47.74.42.17,8880,8880,false,NRT,Asia Pacific,Tokyo,77,7.88
8.219.0.162,2053,2053,true,SIN,Asia Pacific,Singapore,26,7.88
47.74.27.94,2052,2052,false,NRT,Asia Pacific,Tokyo,82,7.88
8.210.192.93,2083,2083,true,HKG,Asia Pacific,Hong Kong,86,7.88
47.236.155.170,80,80,false,SIN,Asia Pacific,Singapore,19,7.88
47.245.58.175,2053,2053,true,NRT,Asia Pacific,Tokyo,128,7.88
8.209.242.25,2052,2052,false,NRT,Asia Pacific,Tokyo,85,7.88
47.74.6.16,2087,2087,true,NRT,Asia Pacific,Tokyo,282,7.87
8.209.212.5,80,80,false,NRT,Asia Pacific,Tokyo,72,7.87
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,7.86
8.218.119.115,80,80,false,HKG,Asia Pacific,Hong Kong,46,7.86
47.74.8.238,2096,2096,true,NRT,Asia Pacific,Tokyo,105,7.86
47.236.169.15,2083,2083,true,SIN,Asia Pacific,Singapore,96,7.85
8.218.149.193,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,7.85
8.219.61.52,2096,2096,true,SIN,Asia Pacific,Singapore,33,7.85
47.91.29.108,2082,2082,false,NRT,Asia Pacific,Tokyo,85,7.85
8.219.82.177,2096,2096,true,SIN,Asia Pacific,Singapore,110,7.85
47.74.48.102,2096,2096,true,NRT,Asia Pacific,Tokyo,75,7.85
8.219.215.12,2053,2053,true,SIN,Asia Pacific,Singapore,114,7.84
47.236.21.51,2053,2053,true,SIN,Asia Pacific,Singapore,48,7.84
8.219.220.88,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.84
47.74.34.73,8880,8880,false,NRT,Asia Pacific,Tokyo,76,7.83
8.219.11.158,2087,2087,true,SIN,Asia Pacific,Singapore,8,7.83
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,7.83
47.74.26.131,8080,8080,false,NRT,Asia Pacific,Tokyo,71,7.83
47.74.50.249,2087,2087,true,NRT,Asia Pacific,Tokyo,105,7.83
8.219.122.96,2082,2082,false,SIN,Asia Pacific,Singapore,10,7.83
47.245.14.216,2087,2087,true,NRT,Asia Pacific,Tokyo,128,7.83
8.219.100.168,2083,2083,true,SIN,Asia Pacific,Singapore,61,7.82
8.219.77.222,2086,2086,false,SIN,Asia Pacific,Singapore,17,7.82
8.218.156.91,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,7.82
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,17,7.82
47.236.21.51,8080,8080,false,SIN,Asia Pacific,Singapore,73,7.82
47.74.43.95,2086,2086,false,NRT,Asia Pacific,Tokyo,79,7.81
8.219.140.229,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.81
47.91.31.235,2087,2087,true,NRT,Asia Pacific,Tokyo,112,7.81
8.209.243.137,2083,2083,true,NRT,Asia Pacific,Tokyo,147,7.81
8.219.175.127,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.81
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,7.80
47.74.7.51,2087,2087,true,NRT,Asia Pacific,Tokyo,145,7.80
8.219.220.122,2053,2053,true,SIN,Asia Pacific,Singapore,157,7.80
8.219.206.180,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.80
47.236.144.156,2096,2096,true,SIN,Asia Pacific,Singapore,88,7.80
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,71,7.80
47.91.29.149,2053,2053,true,NRT,Asia Pacific,Tokyo,138,7.80
8.219.141.174,2053,2053,true,SIN,Asia Pacific,Singapore,118,7.79
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,45,7.79
8.219.171.6,2083,2083,true,SIN,Asia Pacific,Singapore,238,7.79
47.74.13.239,8880,8880,false,NRT,Asia Pacific,Tokyo,81,7.79
47.74.48.102,80,80,false,NRT,Asia Pacific,Tokyo,100,7.79
8.219.6.157,2053,2053,true,SIN,Asia Pacific,Singapore,144,7.79
47.245.55.99,2086,2086,false,NRT,Asia Pacific,Tokyo,92,7.79
47.74.19.249,2053,2053,true,NRT,Asia Pacific,Tokyo,100,7.79
47.236.168.17,2083,2083,true,SIN,Asia Pacific,Singapore,134,7.79
47.74.37.50,2095,2095,false,NRT,Asia Pacific,Tokyo,82,7.78
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,7.78
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,33,7.78
8.219.121.87,2082,2082,false,SIN,Asia Pacific,Singapore,19,7.78
8.218.136.25,80,80,false,HKG,Asia Pacific,Hong Kong,49,7.78
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,168,7.78
47.74.34.38,8443,8443,true,NRT,Asia Pacific,Tokyo,215,7.78
47.236.144.208,8443,8443,true,SIN,Asia Pacific,Singapore,53,7.78
8.219.220.88,2087,2087,true,SIN,Asia Pacific,Singapore,92,7.77
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,7.77
8.222.188.56,2083,2083,true,SIN,Asia Pacific,Singapore,69,7.77
8.222.249.190,2086,2086,false,SIN,Asia Pacific,Singapore,57,7.77
8.222.190.225,8880,8880,false,SIN,Asia Pacific,Singapore,2,7.77
